pollster,display_name,pollster_rating_id,numeric_grade,pollscore,transparency_score,state,start_date,end_date,sample_size,election_date,party,answer,candidate_name,pct
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,4/28/24,5/9/24,616,11/5/24,DEM,Biden,Joe Biden,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,4/28/24,5/9/24,616,11/5/24,REP,Trump,Donald Trump,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,27
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,41
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,IND,Kennedy,Robert F. Kennedy,12
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,GRE,Stein,Jill Stein,2
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,IND,West,Cornel West,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,LIB,Mapstead,Lars Mapstead,2
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,50
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,30
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,IND,Kennedy,Robert F. Kennedy,11
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,GRE,Stein,Jill Stein,1
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,IND,West,Cornel West,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,LIB,Mapstead,Lars Mapstead,2
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,51
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,DEM,Biden,Joe Biden,36
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,REP,Trump,Donald Trump,40
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,IND,Kennedy,Robert F. Kennedy,10
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,GRE,Stein,Jill Stein,1
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,IND,West,Cornel West,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,LIB,Mapstead,Lars Mapstead,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,REP,Trump,Donald Trump,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,DEM,Biden,Joe Biden,37
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,REP,Trump,Donald Trump,41
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,IND,Kennedy,Robert F. Kennedy,9
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,GRE,Stein,Jill Stein,1
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,IND,West,Cornel West,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,LIB,Mapstead,Lars Mapstead,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,DEM,Biden,Joe Biden,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,4/28/24,5/9/24,1023,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,IND,Kennedy,Robert F. Kennedy,9
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,GRE,Stein,Jill Stein,1
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,IND,West,Cornel West,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,LIB,Mapstead,Lars Mapstead,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,39
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,40
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,IND,Kennedy,Robert F. Kennedy,8
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,GRE,Stein,Jill Stein,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,IND,West,Cornel West,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,LIB,Mapstead,Lars Mapstead,0
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,DEM,Biden,Joe Biden,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,4/28/24,5/9/24,614,11/5/24,REP,Trump,Donald Trump,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,49
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,49
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Harris,Kamala Harris,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Harris,Kamala Harris,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,41
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,DeSantis,Ron DeSantis,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,42
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,DeSantis,Ron DeSantis,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Haley,Nikki Haley,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,37
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Haley,Nikki Haley,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,33
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,33
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,IND,Kennedy,Robert F. Kennedy,26
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,34
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,34
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Arizona,10/22/23,11/3/23,603,11/5/24,IND,Kennedy,Robert F. Kennedy,24
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Trump,Donald Trump,49
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Trump,Donald Trump,49
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Harris,Kamala Harris,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Trump,Donald Trump,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Harris,Kamala Harris,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Trump,Donald Trump,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,DeSantis,Ron DeSantis,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,DeSantis,Ron DeSantis,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,40
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Haley,Nikki Haley,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,40
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Haley,Nikki Haley,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,29
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Trump,Donald Trump,36
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,IND,Kennedy,Robert F. Kennedy,24
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,DEM,Biden,Joe Biden,31
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,REP,Trump,Donald Trump,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Georgia,10/22/23,11/3/23,629,11/5/24,IND,Kennedy,Robert F. Kennedy,23
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Trump,Donald Trump,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Harris,Kamala Harris,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Trump,Donald Trump,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Harris,Kamala Harris,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Trump,Donald Trump,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,42
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,DeSantis,Ron DeSantis,42
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,DeSantis,Ron DeSantis,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,35
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Haley,Nikki Haley,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,36
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Haley,Nikki Haley,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,31
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Trump,Donald Trump,34
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,IND,Kennedy,Robert F. Kennedy,26
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,DEM,Biden,Joe Biden,34
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,REP,Trump,Donald Trump,34
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Michigan,10/22/23,11/3/23,616,11/5/24,IND,Kennedy,Robert F. Kennedy,25
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,41
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Trump,Donald Trump,52
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,41
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Trump,Donald Trump,52
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Harris,Kamala Harris,42
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Harris,Kamala Harris,42
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Trump,Donald Trump,50
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,42
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,DeSantis,Ron DeSantis,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,41
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,DeSantis,Ron DeSantis,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Haley,Nikki Haley,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,37
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Haley,Nikki Haley,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,31
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Trump,Donald Trump,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,IND,Kennedy,Robert F. Kennedy,23
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,DEM,Biden,Joe Biden,34
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,REP,Trump,Donald Trump,40
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Nevada,10/22/23,11/3/23,611,11/5/24,IND,Kennedy,Robert F. Kennedy,19
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Trump,Donald Trump,49
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Harris,Kamala Harris,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Trump,Donald Trump,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Harris,Kamala Harris,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,DeSantis,Ron DeSantis,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,43
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,DeSantis,Ron DeSantis,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,38
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Haley,Nikki Haley,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,39
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Haley,Nikki Haley,49
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,35
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Trump,Donald Trump,35
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,IND,Kennedy,Robert F. Kennedy,23
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,DEM,Biden,Joe Biden,36
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,REP,Trump,Donald Trump,36
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Pennsylvania,10/22/23,11/3/23,600,11/5/24,IND,Kennedy,Robert F. Kennedy,21
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,45
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Harris,Kamala Harris,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,47
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Harris,Kamala Harris,46
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,DeSantis,Ron DeSantis,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,44
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,DeSantis,Ron DeSantis,48
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,39
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Haley,Nikki Haley,52
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,39
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Haley,Nikki Haley,53
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,37
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,35
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,IND,Kennedy,Robert F. Kennedy,22
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,DEM,Biden,Joe Biden,37
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,REP,Trump,Donald Trump,35
Siena/NYT,The New York Times/Siena College,448,3,-1.5,9,Wisconsin,10/22/23,11/3/23,603,11/5/24,IND,Kennedy,Robert F. Kennedy,21
